annee,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,province_Bujumbura Rural,province_Bururi,province_Cankuzo,province_Cibitoke,province_Gitega,province_Kayanza,province_Kirundo,province_Makamba,province_Muramvya,province_Muyinga,province_Mwaro,province_Ngozi,province_Rutana,province_Ruyigi,culture_Haricot,culture_Manioc,culture_Maïs,culture_Patate douce,culture_Sorgho,saison_B
2022,1707,1051.0,20.1,2.32,1.0,0,137,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016,1504,995.3,22.1,1.15,0.0,0,167,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2017,1245,1027.4,21.5,1.85,0.0,0,83,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022,1715,974.3,20.6,3.25,0.0,1,18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021,1469,836.2,20.4,3.66,1.0,0,77,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2017,817,895.6,23.7,3.38,0.0,0,144,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,1451,799.3,21.3,0.55,0.0,0,138,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2017,1426,758.5,20.7,3.68,0.0,0,117,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2020,1967,759.9,19.7,1.46,0.0,0,143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018,1446,764.1,20.5,0.43,1.0,1,147,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2023,851,676.1,23.0,3.91,1.0,0,51,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020,1350,821.5,21.1,3.03,0.0,0,145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020,876,643.6,23.8,0.71,1.0,0,88,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2017,1921,870.9,18.4,2.07,0.0,0,33,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2021,1240,809.1,22.0,3.69,0.0,0,180,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,1717,797.6,20.3,4.06,0.0,0,168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2016,1943,826.5,18.3,0.35,0.0,0,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016,1324,831.4,21.4,3.17,1.0,0,146,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2021,801,846.2,22.8,3.22,0.0,0,178,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2018,1942,975.7,19.8,0.69,0.0,0,58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,771,812.2,23.9,2.83,0.0,0,130,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,1922,1023.3,20.1,1.55,0.0,1,49,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016,2005,1045.3,17.9,4.39,1.0,0,66,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,765,788.8,22.7,4.33,0.0,1,72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2018,1340,698.0,19.8,1.33,1.0,0,63,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023,1394,547.0,21.6,2.52,1.0,0,137,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2017,1433,748.6,20.7,3.21,0.0,0,47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2018,1336,1052.9,21.5,1.06,0.0,1,82,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016,1388,844.4,21.9,2.62,0.0,0,18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2022,1485,893.8,21.1,4.23,0.0,0,57,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2020,2010,852.0,19.4,0.72,0.0,0,85,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,851,829.0,23.0,2.73,1.0,0,122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2020,859,977.8,24.1,1.31,0.0,1,22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,1475,642.8,21.4,3.53,1.0,0,102,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2023,1434,975.0,21.6,0.51,0.0,0,58,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,1242,791.5,20.8,2.83,1.0,0,158,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2015,785,753.4,23.1,1.1,1.0,0,76,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,1618,843.9,20.8,4.0,0.0,0,47,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016,1398,599.9,20.4,4.35,1.0,0,40,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2019,1904,753.8,19.5,2.25,0.0,1,74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2017,1784,1006.5,19.0,1.84,0.0,0,110,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2019,2040,949.0,20.0,3.22,0.0,1,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2022,1902,1155.6,18.6,1.36,0.0,0,110,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2020,784,814.0,23.0,0.74,1.0,0,139,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018,1527,952.2,20.2,1.23,0.0,0,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2016,1909,969.2,20.8,0.81,1.0,0,71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,876,738.2,22.9,1.68,0.0,1,180,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1769,642.3,20.7,2.41,0.0,0,135,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2022,1883,987.8,20.0,3.13,1.0,0,65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2023,1772,1016.6,21.2,1.72,0.0,0,176,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018,1789,968.6,20.7,1.3,1.0,0,163,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,1961,1105.7,18.4,1.97,0.0,0,147,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020,1356,822.1,19.9,2.74,0.0,0,97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,1602,963.8,20.2,3.08,1.0,0,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2021,2013,851.9,18.9,1.51,0.0,0,30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,1181,797.3,22.1,0.87,0.0,0,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2023,1241,690.8,22.5,3.71,1.0,0,134,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2020,1705,980.3,20.2,2.11,1.0,0,145,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020,2017,803.0,19.6,1.68,0.0,0,143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015,1419,766.9,21.1,1.85,1.0,0,38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2015,1970,780.1,20.0,2.92,0.0,0,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,1609,921.9,20.5,1.45,0.0,0,23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2016,1761,882.0,18.0,4.25,0.0,0,96,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,1436,1004.0,21.8,2.87,0.0,0,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,761,718.3,21.3,1.72,0.0,0,154,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2015,1600,973.6,21.7,1.26,0.0,0,33,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2021,1721,886.5,19.7,0.98,0.0,0,43,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2015,1447,773.0,21.3,2.89,1.0,0,88,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,850,583.5,23.1,1.48,0.0,1,43,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2023,1964,1021.9,17.9,0.59,1.0,0,23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1471,1029.9,21.0,2.82,0.0,1,159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,1694,717.8,20.7,1.65,0.0,0,16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
2018,1755,1107.1,19.7,4.03,1.0,0,173,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,2014,1159.1,20.7,4.12,0.0,0,124,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,747,938.3,23.1,1.39,1.0,0,112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,1666,889.9,19.9,2.81,0.0,0,171,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2017,871,782.7,22.9,1.74,0.0,1,112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,1373,599.3,20.9,0.71,0.0,0,110,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,1156,701.6,21.6,1.31,0.0,0,107,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2015,1830,771.7,19.3,1.91,0.0,0,16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2017,1105,875.1,24.1,2.19,0.0,0,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2020,1969,1199.6,18.7,1.73,0.0,0,86,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,1402,795.1,21.8,4.17,0.0,0,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2020,1765,771.4,20.3,2.84,1.0,0,146,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,877,953.8,22.4,1.33,0.0,1,178,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,1228,991.6,21.1,2.64,0.0,0,62,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2019,1434,911.8,19.1,2.83,0.0,0,77,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2016,1674,824.0,20.0,0.94,1.0,0,77,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2017,1521,802.2,18.6,2.73,0.0,0,50,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,748,796.8,23.6,3.29,0.0,0,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2016,1606,584.9,19.9,2.36,1.0,1,37,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2016,1630,735.1,20.1,1.9,0.0,0,81,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2017,1955,819.1,18.8,3.22,1.0,0,161,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2015,1087,884.1,22.0,3.95,0.0,0,161,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2017,1922,1043.5,19.5,1.67,0.0,0,129,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2020,1825,803.4,20.6,2.89,0.0,1,55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2019,1547,641.8,20.5,0.99,0.0,0,29,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2022,805,838.7,24.0,2.37,1.0,0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2022,1518,901.7,22.3,4.19,0.0,0,160,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2022,1610,871.8,19.3,3.55,1.0,0,86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2021,1352,1009.8,22.3,3.16,1.0,1,171,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2022,2041,757.4,18.8,2.48,0.0,0,47,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2021,1911,913.6,18.9,3.15,0.0,0,104,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015,871,697.3,22.6,3.02,0.0,0,119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,1802,977.7,19.8,1.57,1.0,0,123,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2020,1966,930.4,19.8,1.27,0.0,0,72,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2019,1924,926.7,19.2,3.98,0.0,0,23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2017,1674,966.3,20.0,3.07,1.0,0,102,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023,1430,997.6,21.6,0.7,0.0,0,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1366,679.5,22.5,3.48,0.0,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2015,1939,901.6,18.9,3.06,1.0,0,27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,840,931.3,22.8,2.72,0.0,0,68,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,1709,919.4,19.3,3.53,1.0,0,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,1772,876.0,20.9,1.31,0.0,0,34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,1954,1031.9,19.3,2.0,1.0,0,125,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2019,838,768.3,21.2,2.13,0.0,0,158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2019,1997,751.4,19.0,4.19,0.0,0,23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018,820,1005.4,23.3,3.25,0.0,0,134,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,1526,1143.6,21.6,2.0,0.0,0,163,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2016,806,786.9,23.5,1.62,0.0,0,162,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2016,1837,781.7,20.1,4.45,0.0,0,81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2015,1381,672.2,23.0,1.25,1.0,0,99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,1819,1028.3,21.2,0.41,0.0,0,68,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2019,1988,810.8,18.1,2.16,0.0,1,43,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,1855,862.9,19.8,0.82,1.0,0,113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2021,768,979.7,23.4,2.63,1.0,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020,1313,628.4,21.0,2.96,0.0,0,151,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2015,850,837.6,23.3,2.21,0.0,0,178,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2021,1877,798.0,21.3,4.05,0.0,1,67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1083,999.2,22.7,3.08,0.0,0,154,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016,1789,975.5,20.9,1.51,0.0,0,96,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,1385,780.7,21.3,3.63,0.0,0,67,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2023,1769,1260.8,21.3,1.67,0.0,0,131,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2022,1867,869.8,18.4,4.5,1.0,0,34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,1497,698.8,21.9,2.1,0.0,0,112,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2019,1313,908.0,22.8,0.82,1.0,0,61,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
2023,786,839.0,23.7,0.4,0.0,1,149,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020,774,844.4,22.1,4.49,1.0,1,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,736,1168.6,24.2,3.93,1.0,1,72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,1772,842.6,20.4,4.28,0.0,0,175,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,2035,637.0,20.2,1.64,0.0,0,47,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2021,1656,911.2,20.8,0.86,0.0,0,120,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2017,1756,736.1,17.9,0.46,0.0,0,27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,1056,768.6,22.3,0.7,0.0,0,168,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2020,1791,1041.8,20.6,0.86,0.0,0,65,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2020,1229,1017.2,22.7,1.52,1.0,0,42,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2018,832,826.5,25.1,3.94,1.0,0,118,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2015,1081,774.4,21.3,1.55,1.0,1,127,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2023,1925,1011.4,21.4,2.43,0.0,0,154,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020,1478,815.9,20.3,3.88,0.0,0,172,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,1989,758.5,20.9,3.93,0.0,0,146,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,1878,908.9,18.7,1.99,0.0,0,98,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,1667,807.3,21.1,1.12,0.0,0,90,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2015,1540,689.0,20.4,2.0,0.0,0,173,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2022,767,726.3,25.2,1.18,0.0,1,149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,1412,617.9,21.1,4.18,0.0,0,159,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016,1468,1027.1,20.5,0.5,1.0,0,154,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,1788,953.5,19.5,0.43,1.0,0,69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,1798,735.7,19.0,0.47,0.0,0,76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2015,775,730.2,22.8,2.37,0.0,0,156,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,1695,726.7,20.1,4.32,1.0,0,79,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2021,1943,654.1,18.6,2.1,1.0,0,87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2018,793,940.3,23.9,4.37,1.0,0,34,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,1403,711.6,20.9,3.1,1.0,0,104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2018,1979,919.9,19.9,4.42,0.0,0,43,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,1366,611.4,21.7,4.21,0.0,0,108,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2016,1104,1084.3,22.0,1.26,1.0,0,41,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2017,1336,1018.3,20.8,4.47,1.0,0,71,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2021,1811,1067.0,18.5,2.7,1.0,0,51,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2016,816,754.8,22.4,0.54,0.0,0,116,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015,1744,885.9,19.8,4.12,1.0,1,170,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2018,1970,808.6,19.7,3.29,1.0,0,150,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,1311,859.5,21.9,0.78,0.0,0,54,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2017,1214,855.0,22.3,0.38,0.0,0,76,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2021,1970,929.4,20.0,1.24,0.0,1,136,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,760,727.4,22.7,1.91,0.0,0,109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2019,741,970.8,24.0,2.79,0.0,0,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,1383,797.7,20.7,3.03,0.0,0,151,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020,816,914.9,24.6,1.19,0.0,0,75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,1398,815.5,22.8,0.87,1.0,0,122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,1950,644.4,19.7,1.58,1.0,0,112,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,1806,623.9,19.1,3.59,1.0,0,135,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2015,1227,939.4,21.0,0.49,1.0,0,136,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2018,742,1047.7,21.3,2.03,1.0,1,75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,1550,949.0,20.2,3.23,0.0,0,139,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2018,2041,760.7,18.8,0.78,0.0,1,48,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,761,744.3,23.7,3.74,0.0,1,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,1770,829.0,19.3,0.66,0.0,0,123,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2020,1940,975.8,18.9,3.83,0.0,0,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018,822,776.8,22.8,1.11,0.0,0,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2019,829,903.1,23.4,0.56,0.0,1,43,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2020,1980,829.3,18.3,0.97,0.0,0,40,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2019,1113,680.6,22.3,2.59,0.0,0,23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2018,1787,956.6,20.8,1.42,0.0,0,31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,1848,716.7,19.7,2.52,0.0,0,169,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2015,1107,724.9,22.7,1.52,0.0,0,78,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2015,1998,1067.3,18.3,3.9,0.0,0,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2023,1969,946.0,19.7,1.26,0.0,0,75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,890,858.5,22.6,2.72,1.0,1,132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020,1887,821.6,19.3,2.68,1.0,0,90,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,1366,1046.7,20.0,1.39,0.0,0,83,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2022,1745,605.7,20.2,2.25,1.0,0,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2020,1737,715.3,20.7,3.38,0.0,1,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2019,1200,783.7,22.4,3.78,0.0,0,47,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2015,1996,1078.1,18.7,3.32,0.0,0,155,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2016,811,615.6,23.2,1.14,0.0,0,154,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,1311,968.6,21.4,2.87,1.0,0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2017,1693,656.3,19.6,2.3,0.0,0,110,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
